tweet_id,created_at,tweets,likes
1340009028311642112,2020-12-18 19:00:23,Stream Adventure Time: Distant Lands and Steven Universe now on HBO Max.,175
1340008968786124801,2020-12-18 19:00:08,I'm so sorry for making you do this 😱,329
1339768739609280512,2020-12-18 03:05:33,@Attractions_His Snowball fights always put me in a holiday mood. Stream the holiday classic Die Hard!,2
1339768569727356929,2020-12-18 03:04:53,@MandyTTCarr Blast From the Past! Can't get enough of her.,1
1339768203711401984,2020-12-18 03:03:26,"@SDSPORTS19 Adventure Time season 5, episode 14 - Simon &amp; Marcy will definitely bring the tears.",0
1339768067916644352,2020-12-18 03:02:53,"@cahloventures Similar energy to Neo saying ""I know kung fu"" in The Matrix.",0
1339767882448662529,2020-12-18 03:02:09,@ChrisMunn23 A donut fit for a giant! You should stream The Iron Giant.,2
1339767677523357700,2020-12-18 03:01:20,"@ATalasnik This gif is perfect for Steven Universe season 3, episode 1 - Steven's Birthday 👶",0
1339767599349960705,2020-12-18 03:01:02,"@CasianH For more pups you'll wanna hug, stream Haute Dog!",1
1339767086088740866,2020-12-18 02:58:59,"@BeaverBernie For more our girl Harley, check out Batman and Harley Quinn!",3
1339766393953087490,2020-12-18 02:56:14,@jaemsoto Facts? Definitely a documentary. You should stream McMillion$.,1
1339765551053168641,2020-12-18 02:52:53,@the_theme_geek You should stream the very excellent School of Rock 🎸,2
1339762744153665536,2020-12-18 02:41:44,"@kvaknan Whenever my day is ruined, I stream Haute Dog and the day is instantly improved.",1
1339760110004916225,2020-12-18 02:31:16,@Rex_Dickson_ Definitely a musical. You should stream Moulin Rouge!,0
1339759958389186560,2020-12-18 02:30:40,@RobSki33 I recommend that you stream Wonder Woman 1984 on December 25 and also that you have a happy birthday! 🎂,2
1339759836318236672,2020-12-18 02:30:11,@edwardistheman It definitely delivers.,1
1339759742059642881,2020-12-18 02:29:48,@DankKnight214 Absolutely incredible performance from start to finish 😍,2
1339759572546772997,2020-12-18 02:29:08,"@L3U1E Honestly, that's exactly what I said.",3
1339759455387324417,2020-12-18 02:28:40,@NiratAnop Not 👏 soon 👏 enough 👏,1
1339759289808769024,2020-12-18 02:28:00,@NiratAnop @GameOfThrones The epic fantasy I crave! 🔥,13
1339759086729003008,2020-12-18 02:27:12,@dctvcinema It's gonna be a good year 🙌,7
1339759018043011072,2020-12-18 02:26:56,@MinajHub @hourlynm I 👏 can't 👏 wait 👏,77
1339758944500281344,2020-12-18 02:26:38,"@AndrewSilva253 Looking pretty good, if I may say so myself.",3
1339757331312041984,2020-12-18 02:20:13,"@ndkckbsn Thanks, bb 💜",2
1339757183571881984,2020-12-18 02:19:38,@LexiiLex00 @NICKIMINAJ Keeping the Barbz fed 💜,27
1339757079926505472,2020-12-18 02:19:13,@naomi_glu We stan a queen 🙌,26
1339756991145623553,2020-12-18 02:18:52,@IBAEBLACKtv Gonna be a great year 🙌,8
1339755341098098695,2020-12-18 02:12:19,@BADDlEBADDIE Let's goooo 🔥🔥🔥,7
1339755118565097473,2020-12-18 02:11:26,@samjgreen88 The Nevers looks WILD 😱,2
1339754934107996160,2020-12-18 02:10:42,@SpauldingMark Next year is gonna be one for the books 🔥,5
1339754787315695617,2020-12-18 02:10:07,@Morenamalka Heck yeah! 🙌,2
1339754612501348352,2020-12-18 02:09:25,@bhall43211 @Roku Just in time 🙌,2
1339754545744760832,2020-12-18 02:09:09,@supermangeek101 You are too kind 🥺,15
1339754462018109440,2020-12-18 02:08:49,@HBOMaxPop My new year's resolution is to spend more time streaming 😎,39
1339744202784030721,2020-12-18 01:28:03,"RT @StarsInTheHouse: Cast of HBO's ""Homeschool Musical"" | Stars in the House, Thursday, 12/17 at 8 PM EST https://t.co/4pE0UUiUG8",0
1339737144793980936,2020-12-18 01:00:01,"Passion, hope and talent can never be canceled. #HomeSchoolMusicalonHBOMax is streaming now. https://t.co/r3UBwrngFI",157
1339729591670169600,2020-12-18 00:30:00,Make sure your seatbelts are fastened and tray tables are up because this is going to be a turbulent descent 🛬 The FINALE of #TheFlightAttendant is now streaming. https://t.co/tUAfHIS079,303
1339719965763489792,2020-12-17 23:51:45,@BlushOrchid Austin Powers: International Man of Mystery *still* makes me laugh like this.,0
1339719872096292865,2020-12-17 23:51:22,@PsychoHippo18 I can't really explain why but I'm gonna recommend How To with John Wilson.,4
1339719800587571202,2020-12-17 23:51:05,"@TheChance__ For more bestie content, I think you'd love Adventure Time!",2
1339719723232071682,2020-12-17 23:50:47,@William44914619 Idk why but this reminds me of Lube Man from Watchmen.,1
1339719655712194560,2020-12-17 23:50:31,"@taniagoody Ok it's a bit on the nose but uh, try The Fresh Prince of Bel-Air lol",3
1339719571511468032,2020-12-17 23:50:11,@RageResist I always nod like this when I stream Die Hard tbh.,1
1339719503890935809,2020-12-17 23:49:55,@KidKriticYT The Invisible Man. The tension ALONE 😨,1
1339719377294295041,2020-12-17 23:49:24,@Liran_idk A girl lost in an unfamiliar place? Stream Spirited Away!,4
1339719291512340480,2020-12-17 23:49:04,@bethDaru @xande18000 Me after I confidently explain the intricacies of Westworld to a friend.,3
1339719197547352066,2020-12-17 23:48:42,@ermayaj0rdan You should stream Annabelle Comes Home because this is me every time I see that doll.,1
1339719118887342080,2020-12-17 23:48:23,@NoBedNoMomNoDad I feel like this has just been me since I streamed the Euphoria Special Episode Part 1: Rue. It's a good time for a rewatch 🥺,1
1339719051510083585,2020-12-17 23:48:07,"@LockJohn007 You should stream Police Story, because the fight scenes and stunts are straight 🔥",3
1339718962494332935,2020-12-17 23:47:46,@babydineroo She knows how to WORK IT 😍 Just like the contestants on Legendary ✨,6
1339718879262601218,2020-12-17 23:47:26,@TyTheRobot That's a perfect set-up for a period piece. You should stream Deadwood!,0
1339718799692419073,2020-12-17 23:47:07,@DinamicaFriki A film projector will always bring me joy. You should stream Cinema Paradiso!,4
1339718715303026688,2020-12-17 23:46:47,"@RoninDraws You should stream one of my favorite demigods, Wonder Woman.",1
1339718646763986944,2020-12-17 23:46:30,"@Cosmopolitan The lights, the musical talent, it's gotta be My Gift: A Christmas Special from Carrie Underwood 🎁",1
1339718569743982593,2020-12-17 23:46:12,@DawsonforReal See more of these two in Justice League: Flashpoint Paradox ⚡🦇,2
1339718481323851777,2020-12-17 23:45:51,@Trashyy05 Me @ many of Shaun's decisions in Shaun of the Dead 😆,0
1339718408242307072,2020-12-17 23:45:33,"@mattleek843 You should stream the pilot episode of Black Dynamite, which features an extremely over-the-top parody of a certain green puppet.",3
1339718336871952384,2020-12-17 23:45:16,"@InfinityTrainHB For more cartoon cats with sinister undertones, stream Steven Universe season 1, episode 6 - Cat Fingers.",5
1339718264876720130,2020-12-17 23:44:59,"@Ryan_Bridgewood For another iconic showdown, stream The Batman vs. Dracula!",2
1339717015192231936,2020-12-17 23:40:01,@LauraBenanti So grateful for this! It's giving me the optimism I needed 🥺,3
1339716166932041728,2020-12-17 23:36:39,"@ChrisBohjalian As a reader and a streamer, THANK YOU ❤️",1
1339715185414533121,2020-12-17 23:32:45,"@TRANSFINN You should stream Tower Heist. Get it, 'cause they're trying to get that bread? 💰",0
1339715099997609984,2020-12-17 23:32:25,"@GP_Tweets1 1. Stream Only Yesterday
2. Try not to cry
3. Cry",2
1339714087777759232,2020-12-17 23:28:23,"@geologymule But he's also amazing in The Lord of the Rings: The Fellowship of the Ring, which is my only-slightly-less-obvious recommendation for you!",6
1339714022124318720,2020-12-17 23:28:08,@wordexclaimed Those shades are almost as cool as Neo's. You should stream The Matrix 😎,0
1339713954931609600,2020-12-17 23:27:52,"@omnileviathan Steven Universe, in which love and empathy are the solutions to most problems 💜",2
1339713884807024642,2020-12-17 23:27:35,@JDavidRuby When I'm worried she's going to overcook something in Selena + Chef 😆,3
1339713683610423296,2020-12-17 23:26:47,@spiesnocontext The dragon's gem in that short always reminds me of Steven Universe!,14
1339713538294652928,2020-12-17 23:26:12,"@dscass3 If you're into subversive superhero stories, definitely check out the animated Harley Quinn series!",8
1339713424859676677,2020-12-17 23:25:45,"@MichaelBuckelew You should obviously stream The Hobbit: An Unexpected Journey. Heck, go for the whole trilogy and make a day of it!",2
1339713338264043520,2020-12-17 23:25:25,"@SarwarJiwani Honestly, streaming Batman v Superman: Dawn of Justice: Ultimate Edition again is always a good move 🦇",38
1339713257230069760,2020-12-17 23:25:05,"@Spankey602 For another fantasy epic adapted from a classic series of novels, I can't recommend His Dark Materials highly enough.",6
1339713157342715905,2020-12-17 23:24:42,@TheStardust77 Throw it back with the Hammer horror classic and stream The Mummy (1959).,5
1339712957437997056,2020-12-17 23:23:54,"@WBLooneyTunes Stacks on stacks 💵 You should stream Looney Tunes season 28, episode 4 - The Million Hare.",20
1339712679645040640,2020-12-17 23:22:48,"New blockbusters, returning favorites, and so much more. Our calendar is packed. You’ll want to clear yours 🔥 https://t.co/lSjLOS7GIY",6646
1339701218126401537,2020-12-17 22:37:15,@vbio I already love every character! 💜,0
1339701127038685184,2020-12-17 22:36:53,@dctvcinema Tiniest Fluffy Bunny is so cute! 💜,3
1339676745302065155,2020-12-17 21:00:00,"'Tis the season for gif-giving. Show me the last gif you used, and I’ll recommend something for you to stream.",842
1339657416892289024,2020-12-17 19:43:12,"@TBSNetwork @Roku I'm about to stream all of Friends and try to count every ""Oh my god."" Wish me luck!",10
1339648384303386626,2020-12-17 19:07:18,@tntdrama @Roku Today marks the beginning of a beautiful friendship 🙌,31
1339648269387845632,2020-12-17 19:06:51,@Roku This is the team-up I've been waiting for 🙌,30
1339648118288130049,2020-12-17 19:06:15,@WestworldHBO @HBO @Roku Have you ever seen anything so full of splendor?,10
1339648018576904192,2020-12-17 19:05:51,@RickandMorty @Roku thank u so much 😁,23
1339647883352571904,2020-12-17 19:05:19,@insecurehbo @Roku YESSSSSSS! Issa is a style icon btw.,11
1339647720659640320,2020-12-17 19:04:40,@WarnerMedia @Roku Me today and me streaming Wonder Woman December 25 😍,55
1339647628024299522,2020-12-17 19:04:18,@danypatrol Wow wow wow great picks all!,4
1339647230647537669,2020-12-17 19:02:43,@mickeyshy12 Music to my ears ❄️,0
1339631450434375681,2020-12-17 18:00:01,Meet the new monster on the block 💜❤️ Love Monster is now streaming on HBO Max! https://t.co/hGmGqMWMQp,187
1339625245318074368,2020-12-17 17:35:22,@supermangeek101 And now you can watch the whole series!!,4
1339625141232259074,2020-12-17 17:34:57,@saphicruby YOU KNOW IT 💜,1
1339625044360585216,2020-12-17 17:34:34,@edwardistheman Excellent choice.,1
1339624922423836673,2020-12-17 17:34:05,@LarryAdair 👼,1
1339624813594255366,2020-12-17 17:33:39,@jadeisherenow Watching for her 🥺,13
1339624722229653504,2020-12-17 17:33:17,@amelia_lastname An infinitely good choice.,8
1339624570068746244,2020-12-17 17:32:41,@randomnessyuh Gotta tell me your favorite train car.,8
1339624433976164352,2020-12-17 17:32:08,@cartoonnetwork @Roku This season is already so GOOD and ✨magical✨,43
1339624334072037377,2020-12-17 17:31:44,@adultswim @Roku Riley approves.,24
1339624255730774016,2020-12-17 17:31:26,"@watchmen @Roku Who watches the Watchmen? Me, like, right now!",40
1339624176198381570,2020-12-17 17:31:07,@daemonsanddust @Roku Always down for an adventure!!,10
1339624061630959617,2020-12-17 17:30:39,@BlackLadySketch @Roku Oh hell yes!! 🎉,3
1339623972216815618,2020-12-17 17:30:18,@tcm @Roku Aaaand now I will be rewatching The Maltese Falcon AGAIN 💜,5
1339623867879358464,2020-12-17 17:29:53,@SiliconHBO @Roku Oooh I feel a marathon rewatch coming on.,4
1339623766729474048,2020-12-17 17:29:29,"@DCDoomPatrol @Roku Nominee at the Golden Globes, winner in my heart 💜",60
1339623681618690048,2020-12-17 17:29:09,@FlightAttendant @Roku Omg twins!! Can't get enough Cassie 💜,12
1339623584952508417,2020-12-17 17:28:46,@DCTitans @Roku We LOVE a dramatic entrance 💜,70
1339623497102815232,2020-12-17 17:28:25,"@HBOMaxPop @Roku I OBVIOUSLY support this, puddin' 💜💜💜",17
1339595448999235591,2020-12-17 15:36:58,@HBO @Roku I’ll bring the snacks!! 🍿,42
1339581270431416321,2020-12-17 14:40:37,Harley Quinn is streaming on HBO Max. Rolling out on Roku streaming devices. (Find the app now in the Roku Channel Store!) https://t.co/rSeLez6Ytp,277
1339581204920557574,2020-12-17 14:40:22,How I enter a room knowing HBO Max is now available on @Roku devices 💅 What will you stream first? https://t.co/BC2S15JgUm,3532
1339406305803431936,2020-12-17 03:05:22,"@JaymesMansfield I'm on my second watch, too! I wasn't ready for it to be over 🥺",13
1339406222798147588,2020-12-17 03:05:03,@rosieperezbklyn I just really need Cassie to be okay 😬,9
1339388266030661632,2020-12-17 01:53:41,@Roku HBO Max on Roku might be the only thing better than an omelet with cheese 😍,161
1339385326565879810,2020-12-17 01:42:01,@cartoonnetwork @Epiphone @fresciabelmar I am obsessed with her and now her guitar! 😭 🎸,36
1339357802779668480,2020-12-16 23:52:38,"@TheReelBurn Legit, EVERY episode pulled the rug out from under me 😵",4
1339357733938626560,2020-12-16 23:52:22,@CaliforniaFirst Petition to add a category 😤,4
1339352664681766912,2020-12-16 23:32:13,All episodes now streaming on HBO Max.,121
1339352105971294209,2020-12-16 23:30:00,"Thinking about Grace again. If you haven't finished The Undoing, now's your chance to catch up before somebody spoils it for you. https://t.co/Neyk95WYyJ",483
1339348976563154945,2020-12-16 23:17:34,@WarnerMedia @Roku YOU *KNOW* I'M EXCITED!!!!,137
1339348738498678784,2020-12-16 23:16:37,@MonroeSchultz Just in time to spread some holiday cheer ⛄🙌,4
1339348569606610945,2020-12-16 23:15:57,@RLJSlick @Roku I'm just... so happy 🙌,4
1339348407974957057,2020-12-16 23:15:19,@Quazker @Roku YEP 🔥,2
1339348157042315266,2020-12-16 23:14:19,@katsheehan @Roku It's a happy holiday for everyone! 💜,11
1339348079481274368,2020-12-16 23:14:00,@Boxish_ @Roku IT'S HAPPENING 🔥,1
1339347987261128704,2020-12-16 23:13:38,"@madpennyy @Roku Whoa, whoa, one step at a time 😳",9
1339347894957035523,2020-12-16 23:13:16,@90sman113 @Roku I knew I was keeping these maracas for a reason 🔥,3
1339347690950258689,2020-12-16 23:12:28,@RayfieldTyree @Roku It's a celebration! 🎉,0
1339347619076743168,2020-12-16 23:12:10,"@That_dude_AJ88 @Roku Endlessly rewatchable, tbh.",1
1339347506514169856,2020-12-16 23:11:44,@trob2684 @Roku Say no more 🔥,7
1339347228859617280,2020-12-16 23:10:37,@JavMartinez8 @Roku My gift to you 💜,2
1339347124559826944,2020-12-16 23:10:13,@RichGlen0 @Roku You're so welcome 💜,4
1339347030255095808,2020-12-16 23:09:50,@Thankgod4chad @Roku Truly a thing of beauty 🥺,2
1339346938416648193,2020-12-16 23:09:28,@OhhYeahhhx3 @Roku Calm? It's time to celebrate!! 🎉,3
1339346867251900416,2020-12-16 23:09:11,@ElijahDubois6 @Roku Feels like I've been waiting all my life 🥺,3
1339346760129376257,2020-12-16 23:08:46,@chadoce2 @Roku Had to holler at 'em 🔥,2
1339346701191008256,2020-12-16 23:08:32,@tjonesy_14 @Roku I gotta give the people what they want 💜,7
1339346645620682752,2020-12-16 23:08:18,@edwardistheman @Roku It's okay if you open this one a little early 🎁,11
1339338501813243904,2020-12-16 22:35:57,@Roku Ok so what are you gonna stream first? 🤔,180
1339338403385470976,2020-12-16 22:35:33,@InsideHBOMax @Roku @WonderWomanFilm The greatest gift I could have asked for 🎁🙌,179
1339325672737570816,2020-12-16 21:44:58,RT @hbomax: @Roku HBO Max is coming to the Roku platform tomorrow.,0
1339324777719160837,2020-12-16 21:41:25,@Roku HBO Max is coming to the Roku platform tomorrow.,2805
1339324437254979584,2020-12-16 21:40:03,hmu @Roku I have thoughts 😏 https://t.co/O1h8pwYQ9N,2943
1339314211546038272,2020-12-16 20:59:25,@PattyJenks @HansZimmer Every bit of the score I've heard so far has been phenomenal 😍,132
1339313075980181505,2020-12-16 20:54:55,@GalGadot @HansZimmer Literal music to my ears 🎶,143
1339283554522386432,2020-12-16 18:57:36,@tntdrama You're making some great points 🙌,70
1339269880260882434,2020-12-16 18:03:16,@InsideHBOMax @PlayStation @Sony I've been waiting for this! 🙌,78
1339268786671689730,2020-12-16 17:58:55,@PlayStation Happy to be here 😎🎉,978
1339268626134679552,2020-12-16 17:58:17,A new player has arrived 😎🎉 HBO Max is now on the #PS5. https://t.co/4REgit4oIk,2535
1339035279684894720,2020-12-16 02:31:03,@GalGadot This is absolutely incredible 🤯,600
1339014391409197056,2020-12-16 01:08:03,@varm1nts PEPPERMINT BUTLER !!!,49
1339014319242006528,2020-12-16 01:07:46,@clawdeenlesbian Bubbline!!! 💖💖,9
1339014229953716227,2020-12-16 01:07:24,@adorasbunny We stan Bubbline 4ever.,29
1339014153311145984,2020-12-16 01:07:06,@scheumw Aw I love this episode 💜,5
1339013838671233025,2020-12-16 01:05:51,@thesailornude love love love 🏳️‍🌈,7
1339013762213236736,2020-12-16 01:05:33,@lenirojaas Heck yeah 🏳️‍🌈,30
1339013688825561089,2020-12-16 01:05:15,@MikaaATL I say this all the time now!!!,4
1339013590850785280,2020-12-16 01:04:52,@snailpeeps It gives me all the warm fuzzies 💜,6
1339013521695096833,2020-12-16 01:04:35,@yahtszee She's one of my absolute faves 🔥🔥🔥,12
1339013077304373248,2020-12-16 01:02:49,@sjtklss Yessssssssss 🏳️‍🌈🏳️‍🌈🏳️‍🌈,4
1339012945183789058,2020-12-16 01:02:18,@aeroferret wait i want these 🥺,9
1339012847565590528,2020-12-16 01:01:55,@PBSTARVD Is it an axe tho?,17
1339012756813451265,2020-12-16 01:01:33,@m_rta09 HOLIDAY FINN!!!!!!,4
1339012539636535296,2020-12-16 01:00:41,@mynamekika Okay go off!,4
1339012448179777536,2020-12-16 01:00:19,@TheTVRobot I wanna see one!,3
1339011524648583175,2020-12-16 00:56:39,@KittenFox55 I love BMO so much 🥺,8
1339010927664852993,2020-12-16 00:54:17,@litz_412 What's your fav song?!,5
1339010852171571200,2020-12-16 00:53:59,@davidholanda30 Yeah it's kinda unbeatable!,5
1339010778641227776,2020-12-16 00:53:41,@ladypieface Omg! Plush or plastic??,3
1339010702510497792,2020-12-16 00:53:23,@edwardistheman Marceline 🥺,5
1338993707547181056,2020-12-15 23:45:51,"@edwardistheman They are a search party, after all 👀",0
1338993616958550016,2020-12-15 23:45:30,@emacdaddy1234 We are SO close... finally.,2
1338993534288838656,2020-12-15 23:45:10,@808drums808 Just enough time to rewatch the first 3 seasons! 🙌,1
1338982481853202432,2020-12-15 23:01:15,Stream it now on HBO Max.,174
1338982166827569157,2020-12-15 23:00:00,Tell me you stan Adventure Time without telling me you stan Adventure Time.,642
1338981587946389504,2020-12-15 22:57:42,@ariainthavong This quiz might help narrow it down for you: https://t.co/KXK9E5k05P,7
1338981437521842178,2020-12-15 22:57:06,@TwitterTV Too late to add these to my holiday gift wishlist??,7
1338961643007483904,2020-12-15 21:38:27,@Emely81839650 @DCFUnited Baby Diana is honestly too cute for words 🥺,7
1338961536895733760,2020-12-15 21:38:01,@kvaknan The score alone gave me goosebumps 😱,16
1338961458877456386,2020-12-15 21:37:43,@swifftcavill That opening was STUNNING 🙌,11
1338961377986166784,2020-12-15 21:37:23,@StraderZane Just the OPENING and I had chills 😱,13
1338961280762187776,2020-12-15 21:37:00,@SwagCollector December 25 seriously can't get here soon enough 😤,7
1338961215742046209,2020-12-15 21:36:45,@Gesuprince That preview was seriously beautiful.,9
1338961120564932608,2020-12-15 21:36:22,@electronicsheep The definition of epic 🙌,23
1338961050692009984,2020-12-15 21:36:05,@elizabethfluffy I'd say it looks... wonderful ⚔️,6
1338953940805677057,2020-12-15 21:07:50,@GalGadot Full album dropping when???,237
1338951970430717952,2020-12-15 21:00:00,Follow the clues and find Dory 🔎 Season 4 of #SearchParty streams January 14 on HBO Max. https://t.co/Pf56PwvQK7,221
1338945754363166721,2020-12-15 20:35:18,@edwardistheman That preview was EPIC 🤯,3
1338945174580338688,2020-12-15 20:33:00,Available on HBO Max in the US only at no extra cost to subscribers.,434
1338944868064710657,2020-12-15 20:31:47,@SilkyIsVeryBusy That's me all morning 🙌,5
1338944802117754881,2020-12-15 20:31:31,@StraderZane The streaming event of the season! 🙌,12
1338942884083449856,2020-12-15 20:23:54,@SpiralDragon101 The highlight of my week is finally here! 🙌,7
1338942767146225664,2020-12-15 20:23:26,@DCtamilFC Looking very much like she can swing from a lightning bolt ⚡,21
1338940956372963328,2020-12-15 20:16:14,@lizorellana1 Ready to stan 🙌🙌🙌,3
1338940832959717376,2020-12-15 20:15:45,@JTsLeague I was born ready for this ⚔️,25
1338940770812719104,2020-12-15 20:15:30,@WonderWomanFilm @WCKitchen How excited are you to see @PedroPascal1 play the villain?? 😈,138
1338939941649219584,2020-12-15 20:12:13,@WonderWomanFilm @WCKitchen In awe of Wonder Woman’s fans! That golden armor costume is unreal ✨ #WW84,99
1338939550157041664,2020-12-15 20:10:39,@edwardistheman FINALLY! So excited for the sneak peek!,1
1338939499632455680,2020-12-15 20:10:27,@supermangeek101 Omg she's so cool ✨,6
1338939387204100096,2020-12-15 20:10:00,@supermangeek101 Truly epic.,9
1338937555924893697,2020-12-15 20:02:44,Let’s gooooo 🔥 #WW84,2753
1338936927475535872,2020-12-15 20:00:14,Join me LIVE at the Virtual World Premiere of #WonderWoman1984 RIGHT NOW. Tune in for an exclusive sneak peek of the movie and surprise guests!  https://t.co/DaLi9rN1M0,351
1338929191312474112,2020-12-15 19:29:29,@MildishBranzino @PattyJenks My queen 👑,2
1338929126279839744,2020-12-15 19:29:14,@fxhxxm I'm ready for a sneak peek 🙌,2
1338929044050632706,2020-12-15 19:28:54,@edwardistheman It's almost time! 😱,0
1338891575863087104,2020-12-15 17:00:01,"Today at 12pm PT, Gal Gadot and Patty Jenkins will be at the Virtual World Premiere of #WonderWoman1984, streaming right here on Twitter! Don't miss an exclusive sneak peek of the movie and surprise guests. https://t.co/DaLi9rN1M0 https://t.co/9RUEXKFunZ",692
1338667443154083840,2020-12-15 02:09:24,@NShades13 @MKMovie It's going to be 🔥🔥🔥,2
1338667369237889028,2020-12-15 02:09:06,@ibrahimkucukali @MKMovie Cheers 🍻,2
1338667314963570688,2020-12-15 02:08:53,@PresidentMaxine @MKMovie omw king ✨,2
1338667249758994432,2020-12-15 02:08:38,@ShaolinDylan @MKMovie You're welcome 💅,7
1338650361398083586,2020-12-15 01:01:31,Available on HBO Max in the US only at no extra cost to subscribers.,578
1338650234780491778,2020-12-15 01:01:01,A new challenger has entered the arena. #MortalKombatMovie is coming to theaters and streaming on HBO Max on April 16. @MKMovie https://t.co/TXSgqaUmPE,3422
1338619658065170432,2020-12-14 22:59:31,@Lin_Manuel Patiently waiting to be chauffeured via balloon to a new episode party ⏰,46
1338571922360074241,2020-12-14 19:49:50,@_RobertLowe Really can't argue with you there 🐕,2
1338571855200878592,2020-12-14 19:49:34,"@jayfeather31 Two very different sides of a coin, but I love them both 💜",2
1338571741384253440,2020-12-14 19:49:07,@W4ffles Is it weird that I kinda want to end up on the train?,2
1338571652854996993,2020-12-14 19:48:46,@Victory_Reviews To be fair Twitter only allows four choices...,2
1338571560509009921,2020-12-14 19:48:24,@lspicerart It's SO hard - I get it!!,2
1338571485607182336,2020-12-14 19:48:06,@GuyWhoLikesThi1 That is high praise 🌷,2
1338571414035558401,2020-12-14 19:47:49,@Nami7Star It's all about the GROWTH 🌱,4
1338571336193458178,2020-12-14 19:47:30,@DanteEX @OweeeeenDennis He seems like he'd make a really great friend!!,1
1338571253834076160,2020-12-14 19:47:11,@natelikesfun @OweeeeenDennis Flip a coin!!,3
1338571170858246144,2020-12-14 19:46:51,"@foxmetro @OweeeeenDennis Talk about character development, right???",3
1338571087542505473,2020-12-14 19:46:31,@AceTrainerWes This is so wholesome 🥺,3
1338555985892311040,2020-12-14 18:46:30,@WonderWomanFilm I know what the first thing I’m doing tomorrow is 💪,120
1338256411805900800,2020-12-13 22:56:06,@hotbelgianwafle All incredible in their own ways 💜,25
1338255928882200576,2020-12-13 22:54:11,@Bernie_the_cat Watching her open up to new friends in Book 2 like 🥺🥺🥺,72
1338255704767877120,2020-12-13 22:53:18,@MertensDiego She deserves so much!! 🌷💜,5
1338255615307628544,2020-12-13 22:52:56,@KittenFox55 The girl who introduced us to the train 🌷,68
1338255543341707265,2020-12-13 22:52:39,@AustinAllemand Who is your first???,26
1338255480330670080,2020-12-13 22:52:24,@rarijackk Always thinking about Hazel 🥺,107
1338255413381193728,2020-12-13 22:52:08,@PortalTrain LOVE Alan Dracula 🦌,52
1338255055078608896,2020-12-13 22:50:43,@LUMlTYKlSS @nbymarcy Close your eyes and click bb,86
1338254998371672064,2020-12-13 22:50:29,@evaisnotamused Omg I'd never forget him 🥺,35
1338235610843115522,2020-12-13 21:33:27,"Now that we've had some time to think on it, who is your favorite Infinity Train protagonist?",1151
1337931201152131073,2020-12-13 01:23:50,"RT @LauraBenanti: Want to be inspired and feel hopeful for our future? Watch my new show Homeschool Musical: Class of 2020, premiering 12/1…",0
1337901039781957634,2020-12-12 23:23:59,@WHUTUPDOE Galaxy brain energy 🤯,2
1337900931602530304,2020-12-12 23:23:33,"@_NerveDamage Of course, how could I forget? 🤣",4
1337900848790130688,2020-12-12 23:23:14,"@TKesseli me @ my brain: ""how you doin'?""",6
1337900749473214465,2020-12-12 23:22:50,"@Dufek82 Wow, we've already got fans!",4
1337900626823376897,2020-12-12 23:22:21,"@bookonbob Bazinga my friend, bazinga.",4
1337838456475512832,2020-12-12 19:15:18,Stream Friends and The Big Bang Theory now on HBO Max.,241
1337834609451528193,2020-12-12 19:00:01,A crossover special where Chandler meets Sheldon and it's called Bing Bang Theory send tweet,1016
1337542855825399809,2020-12-11 23:40:41,@michellevisage I couldn't agree more 💯,20
1337539694150578176,2020-12-11 23:28:08,"@JohnnySibilly This fancam is everything! I laughed, I cried, it was perfect 💜🏳️‍🌈",9
1337532358774255618,2020-12-11 22:58:59,@HBODocs Literally have been waiting for this for years.,15
1337517520194924544,2020-12-11 22:00:01,"He’s the Holiday Armadillo and he comes bearing gifts 🎁 There’s no wrong way to celebrate the holidays, and we’re thrilled if you spend them with us. Stream Friends now on HBO Max! https://t.co/gOsF35Oct0",270
1337481087581229057,2020-12-11 19:35:15,@MerleDandridge @FlightAttendant @warnerbrostv After each episode I’m like 🤯 and it only gets crazier!,5
1337477053898080256,2020-12-11 19:19:13,@jayjw430 Best 👏 possible 👏 news 👏,10
1337476994607456256,2020-12-11 19:18:59,@edwardistheman Cannot stop happy dancing 🙌,9
1337476916597559297,2020-12-11 19:18:40,@KaifH0078 I ⚔️ AM ⚔️ HYPED ⚔️,6
1337457050570301442,2020-12-11 17:59:44,"@WonderWomanFilm I've never been to a big world premiere before, what am I gonna wear? 😱",161
1337455013367406596,2020-12-11 17:51:38,Absolutely ✨wonderful✨ news: The Virtual World Premiere of #WonderWoman1984 is happening December 15 at 12pm PT at https://t.co/zBlbDMY3EA! Don’t miss an exclusive sneak peek of the movie and surprise guests 😱 https://t.co/TELDOd9P7p,1133
1337218388754530304,2020-12-11 02:11:22,@etnow Me @ every frame of The Flight Attendant.,11
1337218315920441345,2020-12-11 02:11:05,@MarkLovesMau The visuals in this show are STUNNING 🤯,2
1337218244835303426,2020-12-11 02:10:48,@dctvcinema I'm legit hooked 😍,5
1337218178418499584,2020-12-11 02:10:32,"@Desslok99 My obsession, honestly.",0
1337218112333045762,2020-12-11 02:10:16,@devilishnabrina SHE IS A TREASURE 🥺,8
1337207976424312832,2020-12-11 01:30:00,Two new episodes of #TheFlightAttendant just dropped and they're going to leave your head spinning 😵💫 Stream them now on HBO Max. https://t.co/HN7XretiHT,368
1337200713256955904,2020-12-11 01:01:08,"Experience the story of trans trailblazer and icon La Veneno with the entire miniseries, streaming now on HBO Max.",72
